站代號,類別,站名,縣市,鄉鎮區,地址,電話,服務中心,營業中,國道高速公路,無鉛92,無鉛95,無鉛98,酒精汽油,煤油,超柴,會員卡,刷卡自助,自助柴油站,電子發票,悠遊卡,一卡通,HappyCash,經度,緯度,營業時間,洗車類別,etag儲值時間,保養間時間
TT6212A46,加盟站,明湖,新北市,汐止區,康寧街536號,(02)26951863,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.63413800000000,25.068863,00:00-24:00,,,
TT6212A50,加盟站,永盛,新北市,樹林區,中華路1-1號,(02)86858070,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.424892,24.983974,00:00-24:00,,,
TT6212A51,加盟站,紫陽,台北市,內湖區,文德路206號,(02)26579000,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.583478,25.078381,00:00-24:00,,,
TT6212A53,加盟站,四海,新北市,汐止區,大同路一段一號,(02)86463339,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.62115800000000,25.055135,00:00-24:00,,,
TT6212A55,加盟站,伯爵,新北市,汐止區,汐萬路一段39號,(02)26434463,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.654932,25.069257,00:00-24:00,,,
TT6212A59,加盟站,華城,新北市,新店區,安康路一段319號,(02)22128000,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.521961,24.963696000000000,00:00-24:00,,,
TT6212A60,加盟站,四十張,新北市,中和區,連城路629號,(02)22218723,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.476702,24.991776000000000,00:00-24:00,,,
TT6212A61,加盟站,車子路,新北市,新店區,安康路二段269號,(02)22123214,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.504492,24.957899000000000,00:00-24:00,,,
TT6212A62,加盟站,樹新,新北市,樹林區,中正路106號,(02)26820825,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.430098,24.999528000000000,05:00-24:00,,,
TT6212A67,加盟站,芝山,台北市,士林區,至誠路二段40號,(02)28320320,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,0,0,0,0,121.52869800000000,25.101693100000000,00:00-24:00,,,
TT6212A68,加盟站,輔大,新北市,新莊區,中正路486-1號,(02)22094677,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.436772,25.033027000000000,06:30-23:00,,,
TT6212A70,加盟站,碧安,新北市,新店區,安康路一段20號,(02)22126979,D2116,TRUE,0,1,1,1,0,0,1,0,0,0,1,0,0,0,121.530974,24.961070000000000,00:00-24:00,,,
TT6212A71,加盟站,德安,新北市,新店區,安康路二段362號,(02)22115288,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.50186100000000,24.957445,00:00-24:00,,,
TT6212A72,加盟站,和信,新北市,樹林區,中正路280-2號,(02)26763158,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.416095,25.008860000000000,00:00-24:00,,,
TT6212A73,加盟站,中信,新北市,樹林區,大安路1-10號,(02)26758205,D2116,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.425123,25.000829,07:00-21:30,,,
TT6212A74,加盟站,五城,新北市,新店區,安康路三段800號,(02)22143761,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,0,0,0,0,121.470951,24.939964,06:00-22:00,,,
TT6212A78,加盟站,車容坊(五股),新北市,五股區,新五路二段279號,(02)22930999,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.4386099,25.078530600000000,00:00-24:00,,,
TT6212A80,加盟站,欣欣,新北市,新店區,永安里安和路3段35號,(02)86685314,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.517415,24.981779,00:00-24:00,,,
TT6212A83,加盟站,永錡,新北市,泰山區,泰林路二段47號,(02)22974554,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.43518900000000,25.057611000000000,00:00-24:00,,,
TT6212A88,加盟站,濱江,台北市,中山區,濱江街195號,(02)25057789,D2116,TRUE,0,1,1,1,0,0,1,0,0,0,1,0,0,0,121.53940900000000,25.072687000000000,00:00-24:00,,,
TT6212A89,加盟站,彭厝,新北市,樹林區,八德街395號,(02)86853033,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.41553400000000,24.971472000000000,00:00-24:00,,,
TT6212A95,加盟站,金樹林,新北市,樹林區,中華路365號,(02)86866016,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.414182,24.980238,06:00-23:00,,,
TT6212A98,加盟站,大全,新北市,新莊區,五權三路2號,(02)89903399,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.450827,25.061951000000000,07:00-23:00,,,
TT6212B03,加盟站,東南,新北市,深坑區,北深路三段25巷14號,(02)26629588,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.60857300000000,25.000212000000000,00:00-24:00,,,
TT6212B06,加盟站,永錡保安,新北市,樹林區,大安路179號,(02)26860590,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.42124700000000,24.996132000000000,00:00-24:00,,,
TT6212B08,加盟站,新埔,新北市,淡水區,淡金路四段496號,(02)28013101,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,0,0,0,0,121.4521194,25.2254155,00:00-24:00,,,
TT6212B09,加盟站,嘉尤,新北市,中和區,橋和路241號,(02)22496811,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.494463,25.007013000000000,00:00-24:00,,,
TT6212B10,加盟站,光仁,新北市,板橋區,三民路一段106號,(02)89530336,D2116,TRUE,0,1,1,1,0,0,0,1,0,0,1,0,0,0,121.47913700000000,25.021033000000000,00:00-24:00,,,
TT6212B17,加盟站,長壽山,新北市,三峽區,介壽路三段131號,(02)86763209,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.397853,24.941968000000000,00:00-24:00,,,
TT6212B20,加盟站,嘉樂福,新北市,中和區,建八路1號,(02)22235599,D2116,TRUE,0,1,1,1,0,0,1,0,0,0,1,0,0,0,121.485483,24.998644000000000,00:00-24:00,,,
TT6212B24,加盟站,永錡中正,新北市,新莊區,中正路692之8號,(02)29032955,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.419651,25.028135000000000,00:00-24:00,,,
TT6212B25,加盟站,汐平,新北市,汐止區,新台五路二段652號,(02)26481530,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.683401,25.068552,00:00-24:00,,,
TT6212B27,加盟站,華中橋,新北市,中和區,連城路96號,(02)82451791,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.49645100000000,25.000284000000000,00:00-24:00,,,
TT6212B28,加盟站,聯新,新北市,新莊區,新北大道7段120號,(02)29039393,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.41734700000000,25.032446,00:00-24:00,,,
TT6212B30,加盟站,興化,新北市,新莊區,復興路三段117號,(02)29905558,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.465227,25.044631000000000,00:00-24:00,,,
TT6212B31,加盟站,麗馳,台北市,內湖區,舊宗路二段133號,(02)27925356,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.57497500000000,25.069747,00:00-24:00,,,
TT6212B33,加盟站,民盛,新北市,三峽區,中正路2段362號,(02)86719299,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.365465,24.910167000000000,07:00-22:00,,,
TT6212B35,加盟站,永錡大安,新北市,樹林區,大安路576號,(02)86751897,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.412042,24.98395,07:00-23:00,,,
TT6212B40,加盟站,關渡大業,台北市,北投區,大業路157號,(02)28983720,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.49857,25.12471,00:00-24:00,,,
TT6212B42,加盟站,車容坊關渡橋,新北市,八里區,龍米路二段72-1號,(02)26183987,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.447935,25.141827000000000,00:00-24:00,,,
TT6212B43,加盟站,石牌愛心,台北市,北投區,承德路7段139號,(02)28206995,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.508652,25.112526000000000,00:00-24:00,,,
TT6212B48,加盟站,東來,新北市,淡水區,淡金路一段69號,(02)26235566,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.45799600000000,25.173597000000000,00:00-24:00,,,
TT6212B51,加盟站,全宏,新北市,中和區,中正路828號,(02)22231717,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.484931,25.003479000000000,00:00-24:00,,,
TT6212B53,加盟站,山隆鶯歌,新北市,鶯歌區,永和二街28號,(02)26709799,D2116,TRUE,0,1,1,1,0,0,1,0,1,0,1,0,0,0,121.336213,24.971490000000000,06:00-23:00,,,
TT6212B61,加盟站,陽光市民,台北市,大安區,建國南路一段57-1號,(02)27529928,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.536998,25.044388000000000,00:00-24:00,,,
TT6212B63,加盟站,石碇,新北市,石碇區,豐林里文山路一段8號,(02)26633669,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.644262,25.008717000000000,00:00-24:00,,,
TT6212B68,加盟站,北基冠軍,新北市,土城區,中央路一段7之1號,(02)82733837,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.44982900000000,24.992238,00:00-24:00,,,
TT6212B69,加盟站,清溪,新北市,三峽區,溪東路89號,(02)86768877,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.40154800000000,24.934760900000000,00:00-24:00,,,
TT6212B72,加盟站,楓江,新北市,泰山區,楓江路88號,(02)22977666,D2116,TRUE,0,1,1,1,0,0,1,0,0,0,1,0,0,0,121.436981,25.063474000000000,07:00-21:00,,,
TT6212B79,加盟站,竹圍,新北市,淡水區,民權路86號,(02)28097273,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.45935300000000,25.133656000000000,00:00-24:00,,,
TT6212B80,加盟站,莊敬,新北市,新店區,中正路457號,(02)22181270,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.53352700000000,24.981361,00:00-24:00,,,
TT6212B81,加盟站,全宏二站,新北市,中和區,中和路212號,(02)82458299,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.50580600000000,24.999548000000000,00:00-24:00,,,
TT6212B82,加盟站,正隆,新北市,板橋區,三民路二段257號,(02)29529260,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.479038,25.011539000000000,00:00-24:00,,,
TT6212B85,加盟站,峰沅,新北市,鶯歌區,中正一路225號,(02)26780368,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.35398500000000,24.957167000000000,00:00-24:00,,,
TT6212B88,加盟站,聯華三重交流道,新北市,三重區,三和路四段81之1號,(02)22868822,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.48988200000000,25.075595,00:00-24:00,,,
TT6212B93,加盟站,聯華五股,新北市,五股區,成泰路二段250號,(02)82923939,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.44038500000000,25.087156,00:00-24:00,,,
TT6212B95,加盟站,北基中和,新北市,中和區,中山路三段53號,(02)22263972,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.4768,25.005500000000000,00:00-24:00,,,
TT6212C03,加盟站,聯華土城交流道,新北市,土城區,大安路101號,(02)22675755,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.433065,24.968552000000000,00:00-24:00,,,
TT6212C07,加盟站,上順,新北市,樹林區,柑園街一段1-2號,(02)26801235,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.40602800000000,24.961549000000000,00:00-24:00,,,
TT6212C09,加盟站,宏福,新北市,三峽區,介壽路一段550號,(02)86767868,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.387339,24.933455000000000,06:30-22:30,,,
TT6212C10,加盟站,淳寶,新北市,汐止區,新台五路2段236號,(02)26900088,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.67188900000000,25.066086000000000,00:00-24:00,,,
TT6212C16,加盟站,永秦,新北市,淡水區,中正東路36號,(02)26262139,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.449416,25.165484000000000,00:00-24:00,,,
TT6212C18,加盟站,車容坊三鶯交流道,新北市,鶯歌區,三鶯路5號,(02)86719290,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.356633,24.940927000000000,00:00-24:00,,,
TT6212C22,加盟站,車容坊五洲,新北市,泰山區,新北大道七段2號,(02)29047767,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.42057700000000,25.032339,00:00-24:00,,,
TT6212C23,加盟站,合盟中正,新北市,三重區,中正北路305號,(02)89811840,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.47428500000000,25.071586,00:00-24:00,,,
TT6212C34,加盟站,板和,新北市,中和區,中正路1191號,(02)22261056,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.480401,25.010017000000000,00:00-24:00,,,
TT6212C35,加盟站,興德,新北市,新莊區,頭前路13號,(02)89923336,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.467977,25.052246,00:00-24:00,,,
TT6212C37,加盟站,北基蘆洲,新北市,蘆洲區,中山一路310號,(02)22812383,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.469049,25.077242000000000,00:00-24:00,,,
TT6212C38,加盟站,車容坊大業,台北市,北投區,大度路2號,(02)28927890,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.498532,25.121565,00:00-24:00,,,
TT6212C39,加盟站,山隆萬大,台北市,萬華區,萬大路207號,(02)23375690,D2116,TRUE,0,1,1,1,0,0,1,0,1,0,1,0,0,0,121.500635,25.027303,00:00-24:00,,,
TT6212C40,加盟站,山隆華中,台北市,萬華區,萬大路388號,(02)23378460,D2116,TRUE,0,1,1,1,0,0,1,0,1,0,1,0,0,0,121.498704,25.021918000000000,00:00-24:00,,,
TT6212C41,加盟站,山隆林口,新北市,林口區,文化二路2段553號,(02)86011805,D2116,TRUE,0,1,1,1,0,0,1,0,1,0,1,0,0,0,121.38354100000000,25.090438000000000,06:30-22:00,,,
TT6212C42,加盟站,北基土城交流道,新北市,土城區,中央路3段164號,(02)22682700,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.431713,24.965654000000000,00:00-24:00,,,
TT6212C44,加盟站,裕進,新北市,鶯歌區,八德路1-2號,(02)86774010,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,0,0,0,0,121.340132,24.947659000000000,00:00-24:00,,,
TT6212C46,加盟站,楓林,新北市,三重區,仁美街2號,(02)82878341,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.488748,25.077009,07:00-22:30,,,
TT6212C47,加盟站,堤頂,新北市,三重區,自強路4段34號,(02)82878341,D2116,TRUE,0,1,1,0,0,0,1,1,1,0,1,0,0,0,121.488812,25.077145000000000,00:00-24:00,,,
TT6212C48,加盟站,東易,台北市,內湖區,堤頂大道二段191號,(02)26572663,D2116,TRUE,0,1,1,1,0,0,0,1,0,0,1,0,0,0,121.568527,25.077845,05:30-02:00,,,
TT6212C54,加盟站,車容坊文化二路,新北市,林口區,文化二路1段413號,(02)26089208,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.372254,25.075046,00:00-24:00,,,
TT6212C57,加盟站,高加,新北市,中和區,景平路177號,(02)86686988,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.511922,24.992398000000000,00:00-24:00,,,
TT6212C58,加盟站,龍門加油加氣,新北市,中和區,中正路808號,(02)22261315,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.48490700000000,25.002842000000000,00:00-24:00,,,
TT6212C59,加盟站,新樹,新北市,新莊區,中正路501號,(02)29046488,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.440532,25.033583,00:00-24:00,,,
TT6212C68,加盟站,車容坊鳳鳴,新北市,鶯歌區,鶯桃路412號,(02)86777277,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.333308,24.964253000000000,00:00-24:00,,,
TT6212C70,加盟站,東湖,新北市,汐止區,康寧街6號,(02)26922728,D2116,TRUE,0,1,1,1,0,0,0,1,0,0,1,0,0,0,121.617794,25.067427000000000,00:00-24:00,,,
TT6212C76,加盟站,車容坊元泰,新北市,泰山區,新五路一段135號,(02)85317986,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.439616,25.063733000000000,00:00-24:00,,,
TT6212C78,加盟站,三詠,新北市,八里區,中華路二段39號,(02)86302525,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.41159400000000,25.152950000000000,07:00-22:00,,,
TT6212C79,加盟站,車容坊辛亥,台北市,文山區,辛亥路四段100號,(02)29339198,D2116,TRUE,0,1,1,1,0,0,0,1,1,0,1,0,0,0,121.55827000000000,25.006575000000000,00:00-24:00,,,
TT6212C81,加盟站,車容坊三重,新北市,三重區,中正北路237號,(02)29826768,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.47531600000000,25.070837000000000,00:00-24:00,,,
TT6212C83,加盟站,車容坊佳園,新北市,樹林區,佳園路3段9號,(02)26687868,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.3855746,24.949204600000000,00:00-24:00,,,
TT6212C85,加盟站,柑園北大,新北市,樹林區,佳園路3段227號,(02)89701079,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.38530780000000,24.9460652,00:00-24:00,,,
TT6212C91,加盟站,車容坊板新,新北市,鶯歌區,三鶯路5號之1,(02)86710879,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.35663600000000,24.940924000000000,00:00-24:00,,,
TT6212C92,加盟站,降2元,台北市,北投區,承德路六段359號,(02)28285798,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.5111579,25.107300300000000,00:00-24:00,,,
TT6212C93,加盟站,建德,新北市,石碇區,文山路一段9號,(02)26633377,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.64277510000000,25.008663200000000,00:00-24:00,,,
TT6212C94,加盟站,金滿益,新北市,淡水區,淡金路101號,(02)86318779,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.4570725,25.1644267,00:00-24:00,,,
TT6212C95,加盟站,山隆興隆,新北市,三重區,重新路5段628號,(02)2999)5499,D2116,TRUE,0,1,1,1,0,0,1,0,1,0,1,0,0,0,121.46872,25.044656,00:00-24:00,,,
TT6212C96,加盟站,中央路,新北市,土城區,中央路3段83號,(02)2268)1105,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.438512,24.967949000000000,00:00-24:00,,,
TT6212C97,加盟站,北基汐科,新北市,汐止區,新台五路一段132號,(02)86910670,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.6529037,25.061686600000000,00:00-24:00,,,
TT6212C98,加盟站,柑園三峽,新北市,三峽區,介壽路1段385號,(02)26803001,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.38770700000000,24.934171900000000,00:00-24:00,,,
TT6212C99,加盟站,思源,新北市,樹林區,三興路50號,(02)26882418,D2116,TRUE,0,1,1,0,0,0,1,1,1,0,1,0,0,0,121.39525,25.014811000000000,00:00-24:00,,,
TT6212D01,加盟站,龍形,新北市,八里區,龍米路2段150號,(02)86302558,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.43607900000000,25.157154000000000,00:00-24:00,,,
TT6212D02,加盟站,橋和,新北市,中和區,橋和路126號,(02)22443660,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.49258,25.005755000000000,07:00-22:30,,,
TT6212D03,加盟站,正洋,新北市,深坑區,文山路三段15號,(02)26649616,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.6128653,24.9979005,00:00-24:00,,,
TT6212D04,加盟站,東林,新北市,鶯歌區,中正一路461之5號,(02)86773511,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.3637943,24.9565096,00:00-24:00,,,
TT6212D05,加盟站,信誠,新北市,五股區,新五路二段258號,(02)82957788,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.440729,25.081967000000000,00:00-24:00,,,
TT6212D07,加盟站,亞柏土城,新北市,土城區,中華路1段164號,(02)22635800,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.44161100000000,24.983968000000000,00:00-24:00,,,
TT6212D08,加盟站,車容坊頂埔,新北市,土城區,中央路四段43號,(02)22697176,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.422754,24.961701900000000,00:00-24:00,,,
TT6212D09,加盟站,挑戰者永和,新北市,永和區,中和路601號,(02)22324282,D2116,TRUE,0,1,1,1,0,0,0,1,0,0,1,0,0,0,121.5123502,25.0043571,00:00-24:00,,,
TT6212D10,加盟站,挑戰者中和,新北市,中和區,中山路二段22號,(02)22428782,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.504648,25.005270000000000,00:00-24:00,,,
TT6212D11,加盟站,坤業深坑,新北市,深坑區,萬順里北深路3段7號,(02)26629988,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.61057220000000,25.0007625,00:00-24:00,,,
TT6212D12,加盟站,車容坊城林橋,新北市,樹林區,中華路2號,(02)86860595,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.42543690000000,24.9845018,00:00-24:00,,,
TT6212D13,加盟站,車容坊淡海,新北市,淡水區,淡金路132號,(02)86269668,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.4580692,25.164644600000000,00:00-24:00,,,
TT6212D14,加盟站,北基淡金路,新北市,淡水區,淡金路三段446號,(02)26255498,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.4506854,25.2150122,07:00-22:00,,,
TT6212D15,加盟站,車容坊中華路,新北市,樹林區,中華路66號,(02)86865677,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.4201032,24.981833100000000,00:00-24:00,,,
TT6212D16,加盟站,車容坊板橋新月橋,新北市,板橋區,中正里環河西路五段368號,(02)22752159,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.4491867,25.022703100000000,00:00-24:00,,,
TT6212D17,加盟站,三花新莊,新北市,新莊區,思源路89號,(02)29989872,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.459534,25.041450000000000,00:00-24:00,,,
TT6212D18,加盟站,車容坊碧華,新北市,三重區,溪尾街268號,(02)82870399,D2116,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.487633,25.082393,00:00-24:00,,,
TT6212D19,加盟站,坤業莒光路,新北市,中和區,莒光路260號,(02)29643298,D2116,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.4676553,24.993896500000000,00:00-24:00,,,
UU6212A03,加盟站,由倉,花蓮縣,花蓮市,國聯里國聯二路2號,(03)8339689,D6102,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.604384,23.991804900000000,06:30-23:00,,,
UU6212A04,加盟站,建國路,花蓮縣,吉安鄉,建國路二段3號,(03)8579058,D6102,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.584299,23.988950000000000,06:30-19:30,,,
UU6212A07,加盟站,太平洋,花蓮縣,吉安鄉,南濱路一段6號,(03)8534370,D6102,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.604555,23.962372000000000,07:00-22:00,,,
UU6212A08,加盟站,泉源,花蓮縣,鳳林鎮,中正路二段355號,(03)8761188,D6102,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.45209800000000,23.755044000000000,06:30-21:30,,,
UU6212A10,加盟站,億隆,花蓮縣,新城鄉,順安村北三棧61-3號,(03)8612778,D6102,TRUE,0,1,1,1,0,0,1,1,0,0,0,0,0,0,121.6261629,24.109928100000000,06:30-22:30,,,
UU6212A14,加盟站,志學,花蓮縣,壽豐鄉,志學村中山路三段303號,(03)8661555,D6102,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.53235000000000,23.915794000000000,06:00-22:00,,,
UU6212A17,加盟站,長良,花蓮縣,吉安鄉,中央路三段529號,(03)8578399,D6102,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.58833300000000,23.988429,06:30-22:30,,,
UU6212A20,加盟站,富源,花蓮縣,瑞穗鄉,富興村2鄰中正北路三段222號,(03)8812352,D6102,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.382875,23.569573000000000,06:30-19:30,,,
UU6212A22,加盟站,信義,花蓮縣,玉里鎮,興國路一段26號,(03)8887555,D6102,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.321388,23.328878,00:00-24:00,,,
UU6212A23,加盟站,順安,花蓮縣,新城鄉,順安村草林1-25號,(03)8611472,D6102,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.63393000000000,24.113835000000000,00:00-24:00,,,
UU6212A25,加盟站,富薪,花蓮縣,吉安鄉,北昌村自強路400號,(03)8575580,D6102,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.589212,23.983077000000000,00:00-24:00,,,
UU6212A27,加盟站,木瓜溪,花蓮縣,壽豐鄉,志學村中山路4段156號,(03)8662918,D6102,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.535912,23.92464,06:30-22:30,,,
UU6212A30,加盟站,慶豐昌,花蓮縣,吉安鄉,中央路2段336號,(03)8510661,D6102,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.576252,23.975587000000000,00:00-24:00,,,
UU6212A31,加盟站,堅登,花蓮縣,新城鄉,新城村中正路21號,(03)8610823,D6102,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.64833400000000,24.124259000000000,06:30-22:30,,,
UU6212A32,加盟站,友華,花蓮縣,吉安鄉,光華村南濱路1段533號,(03)8421636,D6102,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.594105,23.930387,06:30-22:00,,,
UU6212A33,加盟站,上美倫,花蓮縣,花蓮市,中美路136-1號(備註：周六:7:00-18:00 周日公休),(03)8330849,D6102,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.621914,23.986507,06:30-21:30,,,
UU6212A34,加盟站,台糖平和,花蓮縣,壽豐鄉,平和村中華路二段172號,(03)8663315,D6102,TRUE,0,1,1,0,0,0,1,0,0,0,1,0,0,0,121.524689,23.887859000000000,06:30-21:30,,,
